"STREAM_ID","MOVIE_ID","TITLE","STUDIO_NAME","PRIMARY_GENRE","RELEASE_YEAR","CRITIC_SCORE","AUDIENCE_SCORE","PLATFORM_NAME","MONTH_DATE","STREAM_YEAR","STREAM_MONTH","ESTIMATED_VIEWS","ESTIMATED_HOURS","COMPLETION_RATE","IS_FEATURED","TOTAL_GROSS","PERFORMANCE_TIER"
"175","9","Spectre","Sony","Action","2015",63,60,"Netflix","2020-12-01","2020","12","134",208.4,73.58,false,881000000,"Blockbuster"
"176","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-01-01","2021","1","74",122.7,61.69,false,881000000,"Blockbuster"
"177","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-02-01","2021","2","48",106.8,62.79,false,881000000,"Blockbuster"
"178","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-03-01","2021","3","101",151.1,61.34,false,881000000,"Blockbuster"
"179","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-04-01","2021","4","67",101.8,58.13,false,881000000,"Blockbuster"
"180","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-05-01","2021","5","95",207,75.3,false,881000000,"Blockbuster"
"181","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-06-01","2021","6","102",196.4,73.47,false,881000000,"Blockbuster"
"182","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-07-01","2021","7","89",199.9,56.41,true,881000000,"Blockbuster"
"183","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-08-01","2021","8","82",138.1,61.64,false,881000000,"Blockbuster"
"184","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-09-01","2021","9","46",86.5,69.22,false,881000000,"Blockbuster"
"185","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-10-01","2021","10","72",141.9,72.43,false,881000000,"Blockbuster"
"186","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-11-01","2021","11","64",135.7,75.92,false,881000000,"Blockbuster"
"187","9","Spectre","Sony","Action","2015",63,60,"Netflix","2021-12-01","2021","12","68",110.7,55.68,true,881000000,"Blockbuster"
"188","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-01-01","2022","1","49",101.9,58.63,false,881000000,"Blockbuster"
"189","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-02-01","2022","2","99",215.5,66.34,true,881000000,"Blockbuster"
"190","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-03-01","2022","3","88",156.5,86.4,false,881000000,"Blockbuster"
"191","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-04-01","2022","4","85",178.3,55.93,false,881000000,"Blockbuster"
"192","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-05-01","2022","5","57",94.3,61.95,false,881000000,"Blockbuster"
"193","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-06-01","2022","6","96",213.8,72.72,false,881000000,"Blockbuster"
"194","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-07-01","2022","7","121",256.3,62.26,false,881000000,"Blockbuster"
"195","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-08-01","2022","8","47",83.8,77.81,false,881000000,"Blockbuster"
"196","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-09-01","2022","9","77",119.8,69.04,false,881000000,"Blockbuster"
"197","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-10-01","2022","10","87",180.4,61.19,false,881000000,"Blockbuster"
"198","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-11-01","2022","11","111",173.9,79.07,false,881000000,"Blockbuster"
"199","9","Spectre","Sony","Action","2015",63,60,"Netflix","2022-12-01","2022","12","157",241,79.88,false,881000000,"Blockbuster"
"200","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-01-01","2023","1","83",180.6,66.15,false,881000000,"Blockbuster"
"201","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-02-01","2023","2","101",188.7,86.54,true,881000000,"Blockbuster"
"202","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-03-01","2023","3","70",104.5,56.24,false,881000000,"Blockbuster"
"203","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-04-01","2023","4","47",99.7,72.96,false,881000000,"Blockbuster"
"204","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-05-01","2023","5","117",219.3,62.27,false,881000000,"Blockbuster"
"205","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-06-01","2023","6","59",116.5,79.99,false,881000000,"Blockbuster"
"206","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-07-01","2023","7","106",210,68.71,false,881000000,"Blockbuster"
"207","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-08-01","2023","8","79",123.1,71.47,false,881000000,"Blockbuster"
"208","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-09-01","2023","9","85",156.8,57.19,false,881000000,"Blockbuster"
"209","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-10-01","2023","10","73",128.8,71.48,false,881000000,"Blockbuster"
"210","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-11-01","2023","11","80",140.1,59.45,false,881000000,"Blockbuster"
"211","9","Spectre","Sony","Action","2015",63,60,"Netflix","2023-12-01","2023","12","87",177.1,69.29,false,881000000,"Blockbuster"
"212","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-01-01","2024","1","117",258.3,83.28,false,881000000,"Blockbuster"
"213","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-02-01","2024","2","59",89.8,66.03,false,881000000,"Blockbuster"
"214","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-03-01","2024","3","81",139.3,71.14,false,881000000,"Blockbuster"
"215","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-04-01","2024","4","58",131,60.4,false,881000000,"Blockbuster"
"216","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-05-01","2024","5","55",98.2,79.85,true,881000000,"Blockbuster"
"217","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-06-01","2024","6","46",84.9,75.05,false,881000000,"Blockbuster"
"218","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-07-01","2024","7","64",125.1,78.26,false,881000000,"Blockbuster"
"219","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-08-01","2024","8","108",177.3,70.51,false,881000000,"Blockbuster"
"220","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-09-01","2024","9","82",171.6,74.2,false,881000000,"Blockbuster"
"221","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-10-01","2024","10","105",186,82.41,false,881000000,"Blockbuster"
"222","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-11-01","2024","11","127",196.2,81.08,false,881000000,"Blockbuster"
"223","9","Spectre","Sony","Action","2015",63,60,"Netflix","2024-12-01","2024","12","116",192.2,87.33,false,881000000,"Blockbuster"
"224","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-01-01","2025","1","82",161.7,84.15,false,881000000,"Blockbuster"
"225","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-02-01","2025","2","126",214.7,87.82,false,881000000,"Blockbuster"
"226","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-03-01","2025","3","97",189.3,81.49,false,881000000,"Blockbuster"
"227","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-04-01","2025","4","110",243.9,70.92,false,881000000,"Blockbuster"
"228","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-05-01","2025","5","106",170.4,65.45,false,881000000,"Blockbuster"
"229","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-06-01","2025","6","99",208.2,69.53,false,881000000,"Blockbuster"
"230","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-07-01","2025","7","100",172.5,86.35,true,881000000,"Blockbuster"
"231","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-08-01","2025","8","59",88.4,62.73,false,881000000,"Blockbuster"
"232","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-09-01","2025","9","85",154.6,84.13,false,881000000,"Blockbuster"
"233","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-10-01","2025","10","58",115.9,70.13,false,881000000,"Blockbuster"
"234","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-11-01","2025","11","101",213.9,60.84,false,881000000,"Blockbuster"
"235","9","Spectre","Sony","Action","2015",63,60,"Netflix","2025-12-01","2025","12","92",162.7,83.88,false,881000000,"Blockbuster"
"236","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2015-10-01","2015","10","3733",7133.3,60.83,false,682000000,"Blockbuster"
"237","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2015-11-01","2015","11","1820",3450.2,73.09,true,682000000,"Blockbuster"
"238","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2015-12-01","2015","12","1589",2695.3,75.6,true,682000000,"Blockbuster"
"239","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-01-01","2016","1","1719",2799,84.78,false,682000000,"Blockbuster"
"240","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-02-01","2016","2","966",1516.1,61.03,false,682000000,"Blockbuster"
"241","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-03-01","2016","3","770",1430,75.34,false,682000000,"Blockbuster"
"242","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-04-01","2016","4","206",410.1,63.53,false,682000000,"Blockbuster"
"243","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-05-01","2016","5","117",202.6,60.8,false,682000000,"Blockbuster"
"244","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-06-01","2016","6","121",199.8,78.2,true,682000000,"Blockbuster"
"245","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-07-01","2016","7","224",307.6,81.15,false,682000000,"Blockbuster"
"246","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-08-01","2016","8","79",121.5,78.67,false,682000000,"Blockbuster"
"247","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-09-01","2016","9","224",320.6,87.44,false,682000000,"Blockbuster"
"248","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-10-01","2016","10","137",255.6,75.77,false,682000000,"Blockbuster"
"249","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-11-01","2016","11","135",243.2,83.8,false,682000000,"Blockbuster"
"250","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2016-12-01","2016","12","89",136.2,75.16,false,682000000,"Blockbuster"
"251","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-01-01","2017","1","205",340.2,80.26,false,682000000,"Blockbuster"
"252","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-02-01","2017","2","248",482.2,68.95,false,682000000,"Blockbuster"
"253","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-03-01","2017","3","258",358.9,85.05,false,682000000,"Blockbuster"
"254","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-04-01","2017","4","188",299,63.69,false,682000000,"Blockbuster"
"255","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-05-01","2017","5","151",283.5,62.68,false,682000000,"Blockbuster"
"256","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-06-01","2017","6","165",319.9,68.52,false,682000000,"Blockbuster"
"257","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-07-01","2017","7","95",169.5,87.8,true,682000000,"Blockbuster"
"258","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-08-01","2017","8","133",217.6,58.4,false,682000000,"Blockbuster"
"259","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-09-01","2017","9","89",155,55.53,false,682000000,"Blockbuster"
"260","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-10-01","2017","10","202",348,67,false,682000000,"Blockbuster"
"261","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-11-01","2017","11","201",400.7,56.22,false,682000000,"Blockbuster"
"262","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2017-12-01","2017","12","122",178.1,66.37,false,682000000,"Blockbuster"
"263","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-01-01","2018","1","254",356.2,85.79,false,682000000,"Blockbuster"
"264","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-02-01","2018","2","275",526.8,63.31,false,682000000,"Blockbuster"
"265","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-03-01","2018","3","308",454.6,61.29,false,682000000,"Blockbuster"
"266","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-04-01","2018","4","133",227.3,58.55,true,682000000,"Blockbuster"
"267","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-05-01","2018","5","215",416.5,77.19,false,682000000,"Blockbuster"
"268","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-06-01","2018","6","213",301.3,69.63,false,682000000,"Blockbuster"
"269","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-07-01","2018","7","80",144.3,57.59,true,682000000,"Blockbuster"
"270","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-08-01","2018","8","142",199.5,78.97,false,682000000,"Blockbuster"
"271","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-09-01","2018","9","107",150.2,68.02,true,682000000,"Blockbuster"
"272","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-10-01","2018","10","102",193.1,59,false,682000000,"Blockbuster"
"273","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-11-01","2018","11","117",219,75.98,false,682000000,"Blockbuster"
"274","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2018-12-01","2018","12","176",232.5,57.43,false,682000000,"Blockbuster"
"275","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-01-01","2019","1","177",275,82.41,false,682000000,"Blockbuster"
"276","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-02-01","2019","2","132",181.6,81.27,false,682000000,"Blockbuster"
"277","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-03-01","2019","3","293",396.6,61.29,false,682000000,"Blockbuster"
"278","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-04-01","2019","4","222",343.1,66.6,false,682000000,"Blockbuster"
"279","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-05-01","2019","5","80",148.8,82.88,false,682000000,"Blockbuster"
"280","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-06-01","2019","6","208",385.9,83.78,false,682000000,"Blockbuster"
"281","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-07-01","2019","7","217",351.8,62.61,false,682000000,"Blockbuster"
"282","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-08-01","2019","8","156",306.3,86.06,false,682000000,"Blockbuster"
"283","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-09-01","2019","9","77",142.3,62.14,false,682000000,"Blockbuster"
"284","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-10-01","2019","10","155",257.7,77.14,false,682000000,"Blockbuster"
"285","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-11-01","2019","11","190",329.8,65.18,false,682000000,"Blockbuster"
"286","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2019-12-01","2019","12","221",370.5,83.6,false,682000000,"Blockbuster"
"287","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-01-01","2020","1","320",470.3,80.74,false,682000000,"Blockbuster"
"288","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-02-01","2020","2","269",415.7,59.69,false,682000000,"Blockbuster"
"289","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-03-01","2020","3","243",319.8,71.69,false,682000000,"Blockbuster"
"290","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-04-01","2020","4","188",261.7,77.9,false,682000000,"Blockbuster"
"291","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-05-01","2020","5","109",210.7,71.63,false,682000000,"Blockbuster"
"292","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-06-01","2020","6","80",112,75.59,false,682000000,"Blockbuster"
"293","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-07-01","2020","7","141",187.1,65.99,false,682000000,"Blockbuster"
"294","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-08-01","2020","8","119",161,80.75,false,682000000,"Blockbuster"
"295","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-09-01","2020","9","224",384.6,68.26,false,682000000,"Blockbuster"
"296","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-10-01","2020","10","113",210.1,78.13,false,682000000,"Blockbuster"
"297","10","Mission: Impossible - Rogue Nation","Paramount","Action","2015",93,86,"Amazon Prime","2020-11-01","2020","11","115",223.1,57.15,false,682000000,"Blockbuster"
